time,x,v,u
13.300000000000054,0.09530800519422361,1.351059625312105,3.6826336920815304
13.350000000000055,0.1627137494369471,1.3446076985354578,3.882202285360869
13.400000000000055,0.22971279419233137,1.33479495184701,4.072067394738671
13.450000000000056,0.296137676696843,1.3216459120872066,4.251754456321329
13.500000000000057,0.3618223692977257,1.3051934450900602,4.420814346034101
13.550000000000058,0.4266026944355707,1.2854786735350556,4.578824502197392
13.600000000000058,0.49031673500258777,1.2625508741613392,4.725389981710892
13.650000000000059,0.552805239050901,1.2364673546010923,4.860144447205644
13.70000000000006,0.613912017839312,1.2072933101399401,4.982751082696681
13.75000000000006,0.6734843362236271,1.17510166076241,5.0929034354475755
13.800000000000061,0.7313732944147767,1.139972868889737,5.1903261819426865
13.850000000000062,0.7874342001505369,1.1019947382655702,5.274775816052562
13.900000000000063,0.8415269303506185,1.0612621944922538,5.346041257672448
13.950000000000063,0.8935162813511788,1.0178770477662245,5.403944380312618
14.000000000000064,0.9432723068433523,0.9719477384055534,5.4483404563218345
14.050000000000065,0.9906706426711349,0.9235890658056798,5.479118518631105
14.100000000000065,1.0355928176767963,0.8729219015007972,5.49620163811356
14.150000000000066,1.0779265498168704,0.8200728870480861,5.499547115867212
14.200000000000067,1.1175660268085905,0.7651741174899199,5.489146589939966
14.250000000000068,1.1544121706052999,0.7083628111852194,5.465026056230152
14.300000000000068,1.1883728850397879,0.6497809668352008,5.4272458035103135
14.350000000000069,1.2193632860165728,0.5895750085607718,5.375900262736674
14.40000000000007,1.247305913677772,0.5278954199186916,5.3111177710209265
14.45000000000007,1.2721309260122546,0.46489636777126336,5.233060250854293
14.500000000000071,1.2937762734241558,0.400735316949684,5.141922805385618
14.550000000000072,1.3121878538244214,0.33557263667419074,5.037933230765109
14.600000000000072,1.327319647857736,0.2695711997147464,4.9213514467725945
14.650000000000073,1.339133833926837,0.20289597529415127,4.792468847153435
14.700000000000074,1.3476008827267123,0.13571361675110938,4.65160757128592
14.750000000000075,1.3526996310523978,0.06819204499387628,4.499119699000582
14.800000000000075,1.3544173346958903,0.000500028785635015,4.335386370563986
14.850000000000076,1.352749700299963,-0.06719323708933214,4.160816834026557
14.900000000000077,1.3477008960892642,-0.13471855472431227,3.975847422315578
14.950000000000077,1.339283541451876,-0.2019071459966451,3.780940462630121
15.000000000000078,1.327518675397374,-0.26859107442497526,3.5765831208638166
15.050000000000079,1.3124357039702266,-0.3346036649228502,3.363286183943834
15.10000000000008,1.2940723267499703,-0.39977992039949956,3.1415827831295764
15.15000000000008,1.2724744426218733,-0.4639569341665093,2.912027061462181
15.200000000000081,1.2476960350536113,-0.5269742971195903,2.6751927886955054
15.250000000000082,1.2197990371647027,-0.588674498677698,2.4316719271705636
15.300000000000082,1.1888531769259587,-0.6489033204773637,2.1820731522179537
15.350000000000083,1.1549358028758696,-0.7075102218382067,1.9270203307865286
15.400000000000084,1.118131690789544,-0.7643487160361645,1.6671509621009248
15.450000000000085,1.078532831783428,-0.819276736443952,1.4031145842455057
15.500000000000085,1.0362382023854315,-0.8721569916235898,1.1355711506574224
15.550000000000086,0.9913535171451666,-0.9228573084834546,0.8651893805867183
15.600000000000087,0.9439909644026421,-0.9712509626421368,0.5926450876464664
15.650000000000087,0.8942689258758556,-1.017216995173368,0.31861949063069356
15.700000000000088,0.8423116807681676,-1.060640514940319,0.0437975108221669
15.750000000000089,0.7882490951350345,-1.1014129857635917,-0.23113393995411244
15.80000000000009,0.7322162972865207,-1.1394324977051309,-0.5054876762527354
